5 0.000151563
0 0.000125648
0 8.43143e-005
1 0.000107304
2 8.78583e-005
3 2.00762e-005
4 8.61003e-005
5 2.41288e-005
0 2.31763e-005
0 0.000533294
1 0.000758285
2 0.000558842
3 0.00016878
4 0.000602236
5 0.000179118
0 0.000156034
0 0.000297487
1 0.000384062
2 0.000310594
3 7.4302e-005
4 0.000308391
5 8.76408e-005
0 8.28869e-005
0 0.000201972
1 0.000262193
2 0.000211047
3 5.1388e-005
4 0.00021062
5 6.0194e-005
0 5.65869e-005
0 0.000634808
1 0.000857235
2 0.000664822
3 0.000179217
4 0.000686315
5 0.000200567
0 0.000181995
0 9.66395e-005
1 0.000118062
2 0.000100843
3 2.09422e-005
4 9.56779e-005
5 2.66116e-005
0 2.63842e-005
0 1.12509e-005
1 1.45695e-005
2 1.17792e-005
3 2.88102e-006
4 1.17469e-005
5 3.38405e-006
0 3.17659e-006
0 0.000183497
1 0.000177748
2 0.000189872
3 1.5722e-005
4 0.00014841
5 3.54606e-005
0 4.48784e-005
0 0.000534719
1 0.000730157
2 0.000561637
3 0.000157243
4 0.00058616
5 0.000173976
0 0.000155815
0 0.000462552
1 0.000557446
2 0.000483267
3 9.76069e-005
4 0.000453909
5 0.000126417
0 0.000126442
0 0.000695532
1 0.000886605
2 0.000729068
3 0.000172929
4 0.00071839
5 0.000207062
0 0.00019641
0 0.000453513
1 0.000687586
2 0.000480346
3 0.000171278
4 0.000548826
5 0.000172642
0 0.000141836
0 0.000516872
1 0.00065366
2 0.000543022
3 0.000127992
4 0.000532483
5 0.000154688
0 0.00014704
0 0.000539487
1 0.000762905
2 0.000570669
3 0.000177055
4 0.000615394
5 0.000189582
0 0.000163912
0 0.000250168
1 0.000356957
2 0.000265101
3 8.43158e-005
4 0.000288258
5 8.95923e-005
0 7.68056e-005
0 0.000263978
1 0.000283877
2 0.000276129
3 4.03064e-005
4 0.000237033
5 6.37179e-005
0 7.00858e-005
0 0.000391784
1 0.000392783
2 0.00040883
3 4.50442e-005
4 0.000331351
5 8.53059e-005
0 0.000100792
0 0.000316669
1 0.000343793
2 0.000331738
3 5.06261e-005
4 0.000287313
5 7.81693e-005
0 8.48722e-005
0 0.000437517
1 0.000567362
2 0.000462357
3 0.000119056
4 0.000464513
5 0.000139446
0 0.000128722
0 7.23088e-005
1 0.00010444
2 7.68903e-005
3 2.53686e-005
4 8.4595e-005
5 2.67001e-005
0 2.26188e-005
0 0.000631485
1 0.000855433
2 0.000669367
3 0.000191944
4 0.000697905
5 0.000214486
0 0.000190878
0 0.000322572
1 0.000545461
2 0.000346752
3 0.000155897
4 0.000436027
5 0.000146688
0 0.000111188
0 0.000570877
1 0.000733475
2 0.000604531
3 0.0001541
4 0.000603684
5 0.000182363
0 0.000168988
0 0.000390173
1 0.000644732
2 0.00041973
3 0.000182063
4 0.000518016
5 0.000174022
0 0.000133748
0 0.000240713
1 0.000306541
2 0.000255277
3 6.42869e-005
4 0.000253372
5 7.68399e-005
0 7.15282e-005
0 0.0001634
1 0.00018898
2 0.000172536
3 3.36066e-005
4 0.000158156
5 4.58002e-005
0 4.6293e-005
0 0.00011078
1 0.000129069
2 0.000117055
3 2.33491e-005
4 0.000107983
5 3.14441e-005
0 3.15545e-005
0 0.000310383
1 0.00047042
2 0.000332965
3 0.000123673
4 0.000382559
5 0.000125608
0 0.000102175
0 0.000758067
1 0.000963654
2 0.000805023
3 0.00020334
4 0.000798618
5 0.00024347
0 0.000226515
0 0.000604746
1 0.000684728
2 0.000639199
3 0.000118548
4 0.000576732
5 0.00016678
0 0.000171123
0 0.000600328
1 0.000755785
2 0.000638952
3 0.000159843
4 0.000630006
5 0.000193433
0 0.000180624
0 0.000312414
1 0.000470758
2 0.000336539
3 0.00012537
4 0.00038559
5 0.00012819
0 0.000104471
0 0.000372627
1 0.000376058
2 0.000393283
3 5.08683e-005
4 0.000324209
5 8.96834e-005
0 0.000101369
0 0.000476753
1 0.000471503
2 0.000503144
3 6.05513e-005
4 0.000408397
5 0.000112144
0 0.000128905
0 0.000474637
1 0.000643294
2 0.000509257
3 0.000153936
4 0.000535055
5 0.000172224
0 0.000151152
0 0.000311725
1 0.000482556
2 0.000337416
3 0.00013356
4 0.0003959
5 0.000134162
0 0.000107326
0 0.000388095
1 0.000535714
2 0.000417419
3 0.000131952
4 0.000445594
5 0.000145185
0 0.000125589
0 9.16406e-005
1 0.000124706
2 9.85391e-005
3 3.02857e-005
4 0.000103994
5 3.3765e-005
0 2.94941e-005
0 0.000422913
1 0.000387226
2 0.000446358
3 3.93585e-005
4 0.000341898
5 9.13776e-005
0 0.000111951
0 0.000411248
1 0.000608989
2 0.000444758
3 0.000162777
4 0.000503459
5 0.000169044
0 0.000139185
0 0.000655999
1 0.000840087
2 0.000703946
3 0.00019015
4 0.000707387
5 0.000225314
0 0.000205526
0 7.83469e-005
1 8.16506e-005
2 8.33181e-005
3 1.28669e-005
4 7.0918e-005
5 2.06526e-005
0 2.22291e-005
0 0.000185147
1 0.00016566
2 0.000195776
3 1.60024e-005
4 0.000147745
5 3.96373e-005
0 4.91174e-005
0 0.000564852
1 0.000643324
2 0.000603772
3 0.000122908
4 0.000552435
5 0.000168749
0 0.000168135
0 0.000417241
1 0.00066637
2 0.000454939
3 0.000193398
4 0.000548927
5 0.000190846
0 0.000149582
0 0.00027838
1 0.000366822
2 0.000300265
3 8.78654e-005
4 0.000309556
5 0.000101063
0 8.99409e-005
0 0.000512424
1 0.00066361
2 0.00055247
3 0.000155977
4 0.000561767
5 0.000182554
0 0.000164413
0 0.000549468
0 0.000139355
1 0.00020476
2 9.26832e-005
3 0.000178842
4 0.000173548
5 8.08139e-005
0 4.26788e-005
0 0.000193962
1 0.000312369
2 0.000129893
3 0.000240493
4 0.000214986
5 0.000104931
0 5.98642e-005
0 0.000276883
1 0.000363502
2 0.000182773
3 0.000368692
4 0.000386867
5 0.000172553
0 8.40927e-005
0 0.000318879
1 0.000573488
2 0.000215575
3 0.000376937
4 0.00029523
5 0.000156044
0 9.95015e-005
0 0.00043226
1 0.000667145
2 0.000288859
3 0.000544968
4 0.000507121
5 0.00024215
0 0.00013318
0 0.000422151
1 0.000654648
2 0.000282554
3 0.000531351
4 0.0004921
5 0.000235959
0 0.000130401
0 0.000141377
1 0.000198695
2 9.41327e-005
3 0.000184316
4 0.000184669
5 8.48536e-005
0 4.34504e-005
0 0.000231096
1 0.000490232
2 0.000159155
3 0.000250315
4 0.000141326
5 9.29689e-005
0 7.38787e-005
0 0.000316289
1 0.000614373
2 0.000216251
3 0.000360081
4 0.000248232
5 0.0001431
0 0.000100322
0 0.000183293
1 0.000277482
2 0.000122976
3 0.000232913
4 0.000220007
5 0.000104798
0 5.6928e-005
0 0.000127747
1 0.000199243
2 8.59405e-005
3 0.000160538
4 0.000147639
5 7.14643e-005
0 3.98156e-005
0 0.000399922
1 0.000666752
2 0.000270507
3 0.00048935
4 0.00042043
5 0.00021192
0 0.000125448
0 0.00029405
1 0.000516811
2 0.000199908
3 0.000351658
4 0.000283278
5 0.000148628
0 9.28229e-005
0 0.000252569
1 0.000517421
2 0.000174189
3 0.000279434
4 0.000171927
5 0.000107464
0 8.10688e-005
0 0.000276857
1 0.000477906
2 0.000188225
3 0.000333842
4 0.000275027
5 0.000142604
0 8.74844e-005
0 0.000621753
1 0.00104112
2 0.000421935
3 0.000759693
4 0.000648726
5 0.00032938
0 0.000196153
0 0.000388749
1 0.000583361
2 0.000262307
3 0.00049598
4 0.000470929
5 0.000225242
0 0.000122101
0 0.000406088
1 0.000705956
2 0.000277772
3 0.000488513
4 0.000397934
5 0.00020923
0 0.0001297
0 0.000123438
1 0.000272934
2 8.65006e-005
3 0.000130566
4 6.42594e-005
5 4.76612e-005
0 4.05539e-005
0 0.000438812
1 0.000637992
2 0.000297032
3 0.000566557
4 0.000550791
5 0.000261416
0 0.000138851
0 0.000386784
1 0.000572915
2 0.000262633
3 0.000496245
4 0.000475031
5 0.000227952
0 0.000122948
0 7.18655e-005
1 0.000125218
2 4.94766e-005
3 8.64403e-005
4 7.00165e-005
5 3.724e-005
0 2.32279e-005
0 0.000479508
1 0.000755257
2 0.000327924
3 0.000601564
4 0.000544872
5 0.000270998
0 0.000153912
0 0.000255386
1 0.000438911
2 0.000176071
3 0.000309159
4 0.000254522
5 0.000134432
0 8.283e-005
0 0.000173876
1 0.000297207
2 0.000119957
3 0.000211017
4 0.000174801
5 9.20987e-005
0 5.6482e-005
0 0.000556948
1 0.000918642
2 0.000383502
3 0.000686272
4 0.00059214
5 0.000304533
0 0.000180605
0 8.09216e-005
1 0.000145473
2 5.61928e-005
3 9.60364e-005
4 7.4354e-005
5 4.10131e-005
0 2.65362e-005
0 9.68138e-006
1 1.65493e-005
2 6.70505e-006
3 1.17555e-005
4 9.72134e-006
5 5.15207e-006
0 3.16756e-006
0 0.000139157
1 0.00029745
2 9.8228e-005
3 0.000150602
4 8.19441e-005
5 5.75372e-005
0 4.65755e-005
0 0.000472046
1 0.000768795
2 0.000326171
3 0.00058503
4 0.000510785
5 0.000262176
0 0.000154153
0 0.00038518
1 0.000698953
2 0.000268615
3 0.000455347
4 0.000347209
5 0.000194297
0 0.000127257
0 0.000594499
1 0.00102819
2 0.000413613
3 0.000718541
4 0.000584719
5 0.00031447
0 0.000196041
0 0.000422156
1 0.000619217
2 0.000291107
3 0.000544638
4 0.000522434
5 0.000254849
0 0.000138041
0 0.00044057
1 0.000765099
2 0.000308144
3 0.000531902
4 0.000429644
5 0.000233613
0 0.000146683
0 0.000485339
1 0.000760636
2 0.000337683
3 0.000611489
4 0.000552718
5 0.000280878
0 0.000160859
0 0.000226158
1 0.000350908
2 0.000157615
3 0.00028612
4 0.000260825
5 0.000132211
0 7.52217e-005
0 0.00020956
1 0.000413091
2 0.000148904
3 0.000238041
4 0.000156335
5 9.82445e-005
0 7.13634e-005
0 0.00030211
1 0.000626137
2 0.000215791
3 0.000333775
4 0.000195617
5 0.00013331
0 0.00010358
0 0.000252513
1 0.000493688
2 0.000179686
3 0.000288183
4 0.000192168
5 0.000119875
0 8.62452e-005
0 0.000377954
1 0.000639057
2 0.000266118
3 0.000462202
4 0.000384397
5 0.000207374
0 0.000127597
0 6.58272e-005
1 0.000100634
2 4.60593e-005
3 8.38e-005
4 7.72804e-005
5 3.91148e-005
0 2.20805e-005
0 0.000557142
1 0.000904929
2 0.0003917
3 0.000692911
4 0.000602393
5 0.000316511
0 0.000187979
0 0.000318777
1 0.0004116
2 0.000221195
3 0.000429284
4 0.000447491
5 0.000210886
0 0.000106108
0 0.000491451
1 0.000835539
2 0.0003478
3 0.000599984
4 0.000494707
5 0.000269904
0 0.000167468
0 0.000381125
1 0.000503934
2 0.000265824
3 0.000509841
4 0.000523119
5 0.000249789
0 0.000127893
0 0.000206504
1 0.000353104
2 0.000146727
3 0.000251613
4 0.000205696
5 0.000113342
0 7.0886e-005
0 0.000134187
1 0.000248516
2 9.60057e-005
3 0.000157639
4 0.00011514
5 6.84291e-005
0 4.64787e-005
0 9.12843e-005
1 0.000168006
2 6.53206e-005
3 0.000107573
4 7.93294e-005
5 4.68829e-005
0 3.16417e-005
0 0.000290081
1 0.000419777
2 0.000204376
3 0.000377108
4 0.000362631
5 0.000180947
0 9.87354e-005
0 0.000650124
1 0.00111169
2 0.000463172
3 0.000792432
4 0.000647026
5 0.000357982
0 0.000224328
0 0.000492372
1 0.000925368
2 0.000354046
3 0.000574593
4 0.000408826
5 0.000248617
0 0.000172087
0 0.000513035
1 0.000882093
2 0.000367529
3 0.000624307
4 0.000505132
5 0.00028292
0 0.000178835
0 0.000291551
1 0.000422333
2 0.000207039
3 0.000379279
4 0.000363373
5 0.00018326
0 0.000100801
0 0.00028936
1 0.000590171
2 0.000211029
3 0.000323763
4 0.000194669
5 0.000134688
0 0.000103299
0 0.000367294
1 0.000759206
2 0.000268605
3 0.000407957
4 0.000237139
5 0.000168567
0 0.000131647
0 0.00042062
1 0.000674072
2 0.000301986
3 0.000527528
4 0.000460873
5 0.000247631
0 0.000147821
0 0.000295251
1 0.000414394
2 0.000210364
3 0.000388465
4 0.00038042
5 0.000190316
0 0.000103021
0 0.000347154
1 0.000546065
2 0.00024953
3 0.000438706
4 0.000390088
5 0.000207799
0 0.000122423
0 8.14243e-005
1 0.000129726
2 5.86388e-005
3 0.000102404
4 8.987e-005
5 4.8339e-005
0 2.87981e-005
0 0.000316444
1 0.000686585
2 0.000233968
3 0.000341838
4 0.000172153
5 0.000137669
0 0.00011525
0 0.000381053
1 0.000558778
2 0.000273186
3 0.000494198
4 0.000467336
5 0.000239867
0 0.000134291
0 0.000566552
1 0.000952314
2 0.000410634
3 0.000697479
4 0.000576682
5 0.000323587
0 0.000202205
0 6.18001e-005
1 0.000122384
2 4.55014e-005
3 7.04095e-005
4 4.48999e-005
5 3.02926e-005
0 2.24688e-005
0 0.000137473
1 0.000301863
2 0.000102335
3 0.000147539
4 7.10614e-005
5 5.93578e-005
0 5.06214e-005
0 0.00046296
1 0.000856201
2 0.000339474
3 0.000546261
4 0.000394936
5 0.000244198
0 0.000167854
0 0.000402329
1 0.000542783
2 0.000288493
3 0.000536712
4 0.000538569
5 0.000267772
0 0.000142613
0 0.000243983
1 0.000398261
2 0.000177586
3 0.000304292
4 0.00025937
5 0.000143685
0 8.79741e-005
0 0.00044553
1 0.000738244
2 0.000324972
3 0.000552353
4 0.00046282
5 0.000259655
0 0.000161146
0 0.000486823
1 0.000777905
2 0.000354551
3 0.0006125
4 0.000533465
5 0.000292026
0 0.000175981
0 0.000287005
1 0.000567197
2 0.000212978
3 0.000327761
4 0.000208934
5 0.000142602
0 0.000106005
0 0.000442715
1 0.000862155
2 0.000328484
3 0.000509605
4 0.000334521
5 0.000223841
0 0.000163659
0 0.000250319
1 0.000354316
2 0.000181506
3 0.000329173
4 0.000318344
5 0.000163401
0 9.04152e-005
0 0.000265194
1 0.000570426
2 0.000199215
3 0.000288808
4 0.000147701
5 0.000119841
0 9.95211e-005
0 0.00018229
1 0.000307067
2 0.000134118
3 0.000224695
4 0.000184084
5 0.000105787
0 6.69842e-005
0 0.00033965
1 0.000516675
2 0.000248064
3 0.000435735
4 0.000396836
5 0.000212384
0 0.000123931
0 0.000120318
1 0.000236808
2 8.98484e-005
3 0.000137849
4 8.82836e-005
5 6.06089e-005
0 4.49459e-005
0 0.000499498
1 0.000935513
2 0.000371458
3 0.000586932
4 0.000412694
5 0.000264748
0 0.000185863
0 0.000340172
1 0.000517584
2 0.000248976
3 0.000436499
4 0.000397115
5 0.000213174
0 0.00012468
0 0.000333463
1 0.000434611
2 0.000241631
3 0.000450281
4 0.000459934
5 0.000228981
0 0.000121114
0 0.000577238
1 0.000956526
2 0.000426218
3 0.000716891
4 0.000597429
5 0.000341263
0 0.000213894
0 0.000271519
1 0.000583679
2 0.000205705
3 0.000296231
4 0.000150832
5 0.00012444
0 0.000103474
0 0.000260815
1 0.000570142
2 0.000198249
3 0.00028172
4 0.000135546
5 0.000117245
0 9.98539e-005
0 0.000249756
1 0.000393926
2 0.000184485
3 0.000316496
4 0.000277542
5 0.000153833
0 9.29869e-005
0 0.000665536
1 0.00113626
2 0.000495205
3 0.00081692
4 0.000655251
5 0.000386785
0 0.000249795
0 0.000399387
1 0.000669014
2 0.0002974
3 0.000494346
4 0.000405415
5 0.000236261
0 0.000150377
0 6.57735e-005
1 0.000114919
2 4.92488e-005
3 7.99806e-005
4 6.21155e-005
5 3.77106e-005
0 2.49469e-005
0 0.000326556
1 0.000694588
2 0.000249543
3 0.000359138
4 0.000187591
5 0.000153943
0 0.000126504
0 0.000301324
1 0.000403539
2 0.000221323
3 0.000404194
4 0.000404008
5 0.000206396
0 0.000112424
0 0.000213473
1 0.000453449
2 0.000163519
3 0.000235061
4 0.000123052
5 0.000101188
0 8.30355e-005
0 0.000625278
1 0.00108656
2 0.000469783
3 0.000762598
4 0.0005955
5 0.000361812
0 0.000238865
0 0.000250557
1 0.000457325
2 0.000189505
3 0.000298962
4 0.000217112
5 0.000139444
0 9.65275e-005
0 0.000443673
1 0.000630454
2 0.00032875
3 0.00058438
4 0.000558942
5 0.000295479
0 0.000167849
0 0.00048261
1 0.000711398
2 0.000359207
3 0.000627965
4 0.000582809
5 0.000315069
0 0.000183637
0 0.000327972
1 0.000592203
2 0.000248857
3 0.000393557
4 0.000290005
5 0.000185247
0 0.000127354
0 0.000160523
1 0.000350961
2 0.000124325
3 0.000173935
4 8.24017e-005
5 7.43114e-005
0 6.3674e-005
0 0.000586749
1 0.00105649
2 0.000445961
3 0.000705204
4 0.000521354
5 0.000333026
0 0.000228718
0 0.000420261
1 0.00070249
2 0.000317882
3 0.000521859
4 0.00042596
5 0.000253703
0 0.000163366
0 0.000338211
1 0.000645518
2 0.00025939
3 0.000395518
4 0.000264573
5 0.000182954
0 0.000133452
0 0.000393491
1 0.000527987
2 0.00029323
3 0.000528531
4 0.000524842
5 0.000273168
0 0.00015125
0 0.000213503
1 0.00030102
2 0.000159911
3 0.000282378
4 0.000270518
5 0.000144521
0 8.25719e-005
0 0.000297548
1 0.000466309
2 0.000224918
3 0.000379257
4 0.000331367
5 0.000189005
0 0.000116197
0 0.000580624
1 0.000931694
2 0.000440054
3 0.000733477
4 0.00062531
5 0.000363237
0 0.000227479
0 0.000357078
1 0.000530067
2 0.000269397
3 0.000464337
4 0.000426145
5 0.000235381
0 0.000139511
0 0.000309092
1 0.000621947
2 0.000239761
3 0.000352014
4 0.000210032
5 0.000159933
0 0.00012425
0 0.000336229
1 0.00071845
2 0.00026268
3 0.000370139
4 0.000187592
5 0.000162891
0 0.000136254
0 0.000523067
1 0.000792726
2 0.000396534
3 0.000675516
4 0.000607884
5 0.000341608
0 0.000206074
0 0.000633286
1 0.00106242
2 0.000484847
3 0.000786591
4 0.000635742
5 0.0003866
0 0.000252314
0 0.000391134
1 0.000750488
2 0.00030384
3 0.000457098
4 0.000300562
5 0.000213994
0 0.000158454
0 0.000297926
1 0.000507545
2 0.000229349
3 0.00036791
4 0.000291153
5 0.000180683
0 0.000119887
0 0.000483685
1 0.000756379
2 0.000370126
3 0.000618124
4 0.000538336
5 0.000311974
0 0.000193796
0 0.000571152
1 0.00102767
2 0.000443005
3 0.000688863
4 0.000504472
5 0.000332756
0 0.000232189
0 0.000307148
1 0.000647307
2 0.000242498
3 0.000341589
4 0.000178919
5 0.000153944
0 0.000127266
0 0.000298547
1 0.000429986
2 0.000228007
3 0.000393068
4 0.000367757
5 0.000203441
0 0.000120072
0 0.000385005
1 0.000678101
2 0.000299404
3 0.000469167
4 0.000353736
5 0.000229524
0 0.000157689
0 0.000629447
1 0.00105601
2 0.00048779
3 0.000783247
4 0.000629392
5 0.00038977
0 0.00025725
0 0.000657266
1 0.00110127
2 0.000510243
3 0.000818528
4 0.000658183
5 0.000408269
0 0.000269659
0 0.000528224
1 0.000873257
2 0.000410637
3 0.000661692
4 0.000540015
5 0.000332265
0 0.000217673
0 0.000523586
1 0.000867727
2 0.000408059
3 0.000655457
4 0.000532797
5 0.000329657
0 0.000216868
0 0.00041164
1 0.000657035
2 0.000320439
3 0.000523175
4 0.000443123
5 0.000266535
0 0.00017075
0 0.000386517
1 0.000637876
2 0.000302244
3 0.000484963
4 0.000395468
5 0.000245129
0 0.000161318
0 0.0006747
1 0.00112649
2 0.000528796
3 0.000842724
4 0.000677357
5 0.000425034
0 0.000282621
0 0.000369405
1 0.000761163
2 0.000296148
3 0.000417403
4 0.000229899
5 0.000194686
0 0.000158471
0 0.000414786
1 0.000772132
2 0.000329743
3 0.000494075
4 0.000338298
5 0.000241278
0 0.000176925
0 0.000382559
1 0.000523884
2 0.000296585
3 0.000513316
4 0.000495326
5 0.000273141
0 0.000159765
0 0.000426704
1 0.00059471
2 0.000331689
3 0.000569487
4 0.000542188
5 0.000302307
0 0.000178917
0 0.000619241
1 0.00101258
2 0.000488356
3 0.000780926
4 0.00064081
5 0.00039947
0 0.000263516
0 0.000235584
1 0.000377152
2 0.000185813
3 0.000299651
4 0.000251507
5 0.00015447
0 0.0001005
0 0.00018316
1 0.000366056
2 0.000147628
3 0.000210737
4 0.000124517
5 0.000100749
0 7.98501e-005
0 0.000246462
1 0.000369567
2 0.00019376
3 0.00032123
4 0.000287308
5 0.000168669
0 0.000105075
0 0.000581688
1 0.00101746
2 0.000463476
3 0.000713783
4 0.000536528
5 0.000359379
0 0.00025129
0 0.000411729
1 0.000690701
2 0.000327265
3 0.000514347
4 0.000408304
5 0.000262664
0 0.000177747
0 0.000402696
1 0.000780124
2 0.000324715
3 0.000471158
4 0.000297331
5 0.000229204
0 0.000176431
0 0.000551873
1 0.00093546
2 0.000439983
3 0.000686692
4 0.000537484
5 0.000350353
0 0.000239562
0 0.000719578
1 0.00122503
2 0.000574703
3 0.000893939
4 0.000695316
5 0.000456149
0 0.00031343
0 0.000352714
1 0.000627831
2 0.000283562
3 0.000429991
4 0.000313859
5 0.000216953
0 0.000155066
0 0.000519683
1 0.000894699
2 0.000417221
3 0.000642985
4 0.000491705
5 0.000328412
0 0.00022869
0 9.50268e-005
1 0.000177035
2 7.6993e-005
3 0.000113501
4 7.6761e-005
5 5.65944e-005
0 4.22569e-005
0 0.000303864
1 0.000608568
2 0.000248279
3 0.000350029
4 0.000203941
5 0.000169909
0 0.00013633
0 0.000386083
1 0.000549136
2 0.000305992
3 0.00051322
4 0.000477542
5 0.000275665
0 0.0001687
0 0.000232209
1 0.000493018
2 0.000191254
3 0.000259028
4 0.000128456
5 0.000122705
0 0.000105151
0 0.000251919
1 0.000510088
2 0.000206543
3 0.00028861
4 0.000163466
5 0.000139825
0 0.000113694
0 0.000491046
1 0.000924378
2 0.000399762
3 0.000583954
4 0.00038671
5 0.000291307
0 0.00022034
0 0.000573479
1 0.000979741
2 0.000462925
3 0.00071255
4 0.000548798
5 0.00036709
0 0.000255686
0 0.000524162
1 0.000814245
2 0.000420031
3 0.000676185
4 0.000580643
5 0.00035752
0 0.000232621
0 0.000236255
1 0.000371245
2 0.000189786
3 0.000303551
4 0.000257461
5 0.000160283
0 0.000105287
0 6.71186e-005
1 0.000136406
2 5.53557e-005
3 7.6815e-005
4 4.29336e-005
5 3.7406e-005
0 3.0654e-005
0 0.000496551
1 0.000805131
2 0.000400591
3 0.000630552
4 0.000516607
5 0.000330859
0 0.000222577
0 0.000679889
1 0.00113821
2 0.000550566
3 0.000852559
4 0.000672217
5 0.000443989
0 0.000306129
0 0.000402211
1 0.000598287
2 0.000322934
3 0.000527394
4 0.000470664
5 0.000283054
0 0.000180187
0 0.000392747
1 0.000577321
2 0.00031549
3 0.000517197
4 0.000466114
5 0.00027865
0 0.000176357
0 0.000448195
1 0.000843935
2 0.000368599
3 0.000533832
4 0.000351188
5 0.000269312
0 0.000205835
0 0.000207357
1 0.000395685
2 0.000170954
3 0.000245426
4 0.000157288
5 0.000123388
0 9.55872e-005
0 0.000752919
1 0.00128007
2 0.000614282
3 0.000939062
4 0.00072375
5 0.000489972
0 0.000344201
0 0.000231983
1 0.000485553
2 0.000193706
3 0.000261625
4 0.000133908
5 0.000127203
0 0.000108581
0 0.00037189
1 0.00052019
2 0.000299452
3 0.000498268
4 0.000466393
5 0.000272636
0 0.000168883
0 0.000506905
1 0.000944557
2 0.000419121
3 0.000607442
4 0.000405751
5 0.000309734
0 0.00023601
0 0.000531704
1 0.000863088
2 0.000434468
3 0.000676234
4 0.000549948
5 0.000359169
0 0.000245428
0 0.000391989
1 0.000745356
2 0.00032563
3 0.00046539
4 0.00029884
5 0.000236373
0 0.000183932
0 0.00033906
1 0.000614173
2 0.000280601
3 0.000411938
4 0.000288158
5 0.000212819
0 0.000158814
0 0.00047511
1 0.000837694
2 0.000392478
3 0.000584297
4 0.000426017
5 0.000304565
0 0.000222444
0 0.000454197
1 0.000797111
2 0.000375377
3 0.000559792
4 0.000410743
5 0.00029246
0 0.000213017
0 0.000378655
1 0.000627187
2 0.000311499
3 0.000478133
4 0.000378774
5 0.000253906
0 0.000177112
0 0.000646971
1 0.0010606
2 0.000532102
3 0.000820386
4 0.000657765
5 0.000437079
0 0.000302884
0 0.000438399
1 0.000715244
2 0.000360917
3 0.000557081
4 0.000448854
5 0.00029756
0 0.000205855
0 0.000562039
1 0.000958053
2 0.000465148
3 0.000701809
4 0.000535098
5 0.000371182
0 0.000265576
0 7.25951e-005
1 0.000126747
2 6.02988e-005
3 8.97534e-005
4 6.61511e-005
5 4.72286e-005
0 3.44798e-005
0 0.000546359
1 0.000845392
2 0.000449144
3 0.000708636
4 0.000603672
5 0.000384317
0 0.000257504
0 0.000318299
1 0.000588205
2 0.000266368
3 0.000383758
4 0.000258141
5 0.00019899
0 0.000152603
0 0.00020295
1 0.000347686
2 0.000168713
3 0.000253054
4 0.000191244
5 0.000134204
0 9.6858e-005
0 0.000401051
1 0.000741901
2 0.00033607
3 0.000483393
4 0.000324323
5 0.000250911
0 0.000192884
0 0.000511647
1 0.00080026
2 0.000422281
3 0.000661312
4 0.000556407
5 0.000358841
0 0.000243061
0 0.000100345
1 0.00020767
2 8.52112e-005
3 0.000114259
4 5.95814e-005
5 5.70806e-005
0 4.89256e-005
0 0.000608129
1 0.000967951
2 0.000503368
3 0.000781069
4 0.000644655
5 0.000422733
0 0.000290213
0 0.000322604
1 0.000466874
